Customer_ID,Total_Revenue,Total_Orders,Total_Quantity,First_Purchase,Last_Purchase,Customer_Lifespan_Days,Average_Order_Value,CLV,CLV_Segment
15782.0,1391.71,2,979,2010-05-10 15:43:00,2010-05-10 15:43:00,0.0,695.855,1391.71,High Value
15784.0,848.3299999999999,2,381,2010-05-02 14:42:00,2010-05-02 14:42:00,0.0,424.16499999999996,848.3299999999999,High Value
15785.0,3521.58,18,2833,2010-03-02 14:22:00,2010-10-10 15:08:00,222.0,195.64333333333332,3521.58,VIP
15786.0,3558.65,4,2562,2010-12-08 17:17:00,2010-12-08 17:17:00,0.0,889.6625,3558.65,VIP
15788.0,215.53,2,112,,,,107.765,215.53,Low Value
15789.0,1580.71,6,2037,2010-04-10 14:42:00,2010-04-10 14:42:00,0.0,263.45166666666665,1580.71,High Value
15791.0,1937.35,6,1219,2010-04-05 17:10:00,2010-08-03 09:41:00,119.0,322.89166666666665,1937.35,VIP
15792.0,933.84,2,606,2010-05-11 08:21:00,2010-05-11 08:21:00,0.0,466.92,933.84,High Value
15793.0,1433.96,5,1132,2009-01-12 12:54:00,2010-08-09 12:47:00,573.0,286.79200000000003,1433.96,High Value
15794.0,777.0,2,288,2009-02-12 15:10:00,2009-03-12 13:04:00,27.0,388.5,777.0,High Value
15795.0,1369.8600000000001,7,830,2010-02-05 12:13:00,2010-05-10 15:17:00,94.0,195.69428571428574,1369.8600000000001,High Value
15796.0,2353.34,12,856,2009-01-12 12:18:00,2010-12-09 16:08:00,696.0,196.11166666666668,2353.34,VIP
15797.0,613.6800000000001,2,408,2010-07-05 15:09:00,2010-07-05 15:09:00,0.0,306.84000000000003,613.6800000000001,Medium Value
15798.0,1535.37,3,915,2010-04-03 09:08:00,2010-04-08 09:13:00,5.0,511.78999999999996,1535.37,High Value
15799.0,540.15,1,387,,,,540.15,540.15,Medium Value
15800.0,543.5,5,253,2010-12-09 16:17:00,2010-12-09 16:17:00,0.0,108.7,543.5,Medium Value
15803.0,1513.84,3,740,2010-01-02 16:29:00,2010-02-09 08:42:00,37.0,504.6133333333333,1513.84,High Value
15805.0,4256.75,20,2770,2009-10-12 12:57:00,2010-10-08 09:53:00,360.0,212.8375,4256.75,VIP
15807.0,903.67,3,1101,2010-03-06 19:48:00,2010-11-02 15:32:00,240.0,301.2233333333333,903.67,High Value
15808.0,14524.06,20,5857,2009-01-12 16:30:00,2010-12-03 15:17:00,689.0,726.203,14524.06,VIP
15809.0,463.67,3,398,2010-06-09 13:20:00,2010-10-09 13:29:00,122.0,154.55666666666667,463.67,Medium Value
15810.0,1579.3700000000001,6,773,2010-01-09 12:00:00,2010-04-02 18:18:00,83.0,263.22833333333335,1579.3700000000001,High Value
15811.0,1671.9,2,851,2010-09-12 15:29:00,2010-09-12 15:29:00,0.0,835.95,1671.9,VIP
15812.0,3385.03,8,2510,2010-03-06 08:49:00,2010-04-03 17:22:00,28.0,423.12875,3385.03,VIP
15814.0,689.11,2,457,2010-11-11 17:55:00,2010-11-11 17:55:00,0.0,344.555,689.11,High Value
15816.0,93.3,3,51,,,,31.099999999999998,93.3,Low Value
15817.0,2766.4,3,1596,2010-04-08 12:54:00,2010-04-08 12:54:00,0.0,922.1333333333333,2766.4,VIP
15818.0,340.5,1,284,,,,340.5,340.5,Medium Value
15819.0,2005.83,7,1556,2010-04-10 15:14:00,2010-04-10 15:14:00,0.0,286.54714285714283,2005.83,VIP
15822.0,892.4399999999999,6,563,2009-06-12 14:34:00,2010-06-06 13:50:00,358.0,148.73999999999998,892.4399999999999,High Value
15823.0,3874.62,5,1770,2009-08-12 15:12:00,2010-07-01 16:11:00,323.0,774.924,3874.62,VIP
15824.0,890.94,2,478,2010-12-09 13:20:00,2010-12-09 13:20:00,0.0,445.47,890.94,High Value
15826.0,933.77,2,849,,,,466.885,933.77,High Value
15827.0,1789.48,24,907,2010-02-12 13:06:00,2010-10-05 08:44:00,234.0,74.56166666666667,1789.48,VIP
15828.0,1108.82,1,367,,,,1108.82,1108.82,High Value
15833.0,80.4,1,24,2009-02-12 11:59:00,2009-02-12 11:59:00,0.0,80.4,80.4,Low Value
15834.0,1515.39,4,851,2010-02-12 16:45:00,2010-11-10 14:05:00,270.0,378.8475,1515.39,High Value
15837.0,385.03000000000003,1,216,2010-11-08 10:16:00,2010-11-08 10:16:00,0.0,385.03000000000003,385.03000000000003,Medium Value
15838.0,40053.35,19,36817,2010-02-06 14:56:00,2010-12-10 09:53:00,306.0,2108.071052631579,40053.35,VIP
15841.0,1507.4,6,1448,2009-10-12 08:29:00,2010-06-07 13:15:00,238.0,251.23333333333335,1507.4,High Value
15842.0,528.75,3,288,2010-11-11 14:08:00,2010-11-11 14:08:00,0.0,176.25,528.75,Medium Value
15845.0,622.78,4,167,2010-05-05 09:22:00,2010-05-05 09:22:00,0.0,155.695,622.78,Medium Value
15846.0,107.01,1,79,,,,107.01,107.01,Low Value
15847.0,433.3,3,194,2010-07-10 18:19:00,2010-08-03 08:47:00,23.0,144.43333333333334,433.3,Medium Value
15848.0,139.94,1,46,,,,139.94,139.94,Low Value
15849.0,-5876.34,1,-1,,,,-5876.34,-5876.34,Low Value
15850.0,819.87,4,1077,,,,204.9675,819.87,High Value
15851.0,109.73,1,67,2010-01-07 12:34:00,2010-01-07 12:34:00,0.0,109.73,109.73,Low Value
15852.0,96.55,1,12,2010-01-07 10:16:00,2010-01-07 10:16:00,0.0,96.55,96.55,Low Value
15854.0,2609.16,9,765,2009-10-12 12:08:00,2010-08-06 12:34:00,298.0,289.90666666666664,2609.16,VIP
15855.0,340.48,1,242,,,,340.48,340.48,Medium Value
15856.0,17643.77,28,9391,2009-03-12 14:02:00,2010-12-11 15:40:00,639.0,630.1346428571429,17643.77,VIP
15857.0,273.48,1,276,2010-05-10 16:43:00,2010-05-10 16:43:00,0.0,273.48,273.48,Low Value
15858.0,2479.02,11,1746,2009-10-12 11:42:00,2010-07-12 14:31:00,273.0,225.36545454545455,2479.02,VIP
15859.0,438.46,1,174,2010-03-10 12:52:00,2010-03-10 12:52:00,0.0,438.46,438.46,Medium Value
15860.0,1528.0,10,902,2009-06-12 12:31:00,2010-06-12 11:38:00,364.0,152.8,1528.0,High Value
15861.0,1217.63,6,1304,2010-09-09 19:31:00,2010-09-09 19:56:00,0.0,202.93833333333336,1217.63,High Value
15862.0,2095.41,10,1095,2010-01-12 11:21:00,2010-11-05 16:35:00,297.0,209.541,2095.41,VIP
15863.0,289.86,3,145,2010-01-04 15:40:00,2010-01-04 15:40:00,0.0,96.62,289.86,Medium Value
15864.0,244.44000000000003,1,294,,,,244.44000000000003,244.44000000000003,Low Value
15865.0,1353.79,2,779,2010-05-01 13:58:00,2010-05-01 13:58:00,0.0,676.895,1353.79,High Value
15867.0,5177.06,20,3070,2010-03-06 15:55:00,2010-08-02 13:28:00,148.0,258.853,5177.06,VIP
15868.0,94.53,1,57,2010-05-05 14:11:00,2010-05-05 14:11:00,0.0,94.53,94.53,Low Value
15869.0,174.02,1,99,,,,174.02,174.02,Low Value
15870.0,508.52,3,173,2010-08-11 10:57:00,2010-08-11 10:57:00,0.0,169.50666666666666,508.52,Medium Value
15871.0,33.099999999999994,1,5,,,,33.099999999999994,33.099999999999994,Low Value
15872.0,434.75,2,294,2010-07-06 14:53:00,2010-07-06 14:53:00,0.0,217.375,434.75,Medium Value
15873.0,138.23999999999998,5,576,2010-04-08 11:51:00,2010-04-08 11:51:00,0.0,27.647999999999996,138.23999999999998,Low Value
15874.0,6804.33,16,2548,2010-03-02 13:34:00,2010-12-08 15:03:00,281.0,425.270625,6804.33,VIP
15875.0,111.72,1,76,2010-03-03 16:51:00,2010-03-03 16:51:00,0.0,111.72,111.72,Low Value
15876.0,1449.1399999999999,2,886,,,,724.5699999999999,1449.1399999999999,High Value
15878.0,330.77,2,243,2009-06-12 12:28:00,2009-06-12 12:28:00,0.0,165.385,330.77,Medium Value
15879.0,1157.3,4,643,2010-06-07 17:30:00,2010-06-07 17:30:00,0.0,289.325,1157.3,High Value
15880.0,313.28000000000003,2,187,2010-05-12 13:00:00,2010-05-12 13:09:00,0.0,156.64000000000001,313.28000000000003,Medium Value
15882.0,953.5500000000001,8,525,2009-10-12 15:33:00,2010-06-12 13:12:00,242.0,119.19375000000001,953.5500000000001,High Value
15884.0,243.75000000000003,3,157,2009-03-12 18:12:00,2010-03-10 15:55:00,362.0,81.25000000000001,243.75000000000003,Low Value
15885.0,1358.22,17,486,2010-02-07 10:07:00,2010-07-09 10:43:00,152.0,79.89529411764705,1358.22,High Value
15886.0,871.78,3,520,,,,290.5933333333333,871.78,High Value
15887.0,1027.15,3,605,2010-02-06 11:53:00,2010-05-09 13:41:00,92.0,342.3833333333334,1027.15,High Value
15888.0,260.85,2,63,2010-01-07 11:51:00,2010-04-11 09:59:00,93.0,130.425,260.85,Low Value
15889.0,1348.96,8,767,2009-10-12 12:21:00,2010-09-04 17:13:00,327.0,168.62,1348.96,High Value
15890.0,535.65,5,119,2010-10-11 12:44:00,2010-10-11 12:46:00,0.0,107.13,535.65,Medium Value
15892.0,128.2,1,46,2010-08-02 16:23:00,2010-08-02 16:23:00,0.0,128.2,128.2,Low Value
15893.0,305.28000000000003,1,288,,,,305.28000000000003,305.28000000000003,Medium Value
15894.0,156.74,1,115,2010-05-12 14:06:00,2010-05-12 14:06:00,0.0,156.74,156.74,Low Value
15896.0,-1899.67,1,-1,,,,-1899.67,-1899.67,Low Value
15898.0,4149.68,25,1833,2009-11-12 16:11:00,2010-11-10 14:33:00,362.0,165.9872,4149.68,VIP
15899.0,56.25,1,39,2010-06-12 10:36:00,2010-06-12 10:36:00,0.0,56.25,56.25,Low Value
15900.0,539.39,4,438,,,,134.8475,539.39,Medium Value
15901.0,320.35,6,316,2010-02-09 15:50:00,2010-02-09 15:50:00,0.0,53.39166666666667,320.35,Medium Value
15902.0,145.01,1,124,,,,145.01,145.01,Low Value
15903.0,3733.48,7,1508,2009-08-12 17:04:00,2010-04-10 10:52:00,240.0,533.3542857142858,3733.48,VIP
15905.0,114.69,1,82,,,,114.69,114.69,Low Value
15906.0,946.1,4,204,2010-10-11 11:42:00,2010-10-11 11:42:00,0.0,236.525,946.1,High Value
15908.0,764.57,2,174,2010-06-08 11:56:00,2010-06-08 11:56:00,0.0,382.285,764.57,High Value
15910.0,1449.6200000000001,7,1156,2010-04-03 12:13:00,2010-11-06 10:23:00,216.0,207.08857142857144,1449.6200000000001,High Value
15911.0,1401.55,10,809,2009-09-12 13:26:00,2010-10-03 12:23:00,385.0,140.155,1401.55,High Value
15912.0,810.08,7,574,2009-10-12 12:58:00,2009-10-12 13:12:00,0.0,115.72571428571429,810.08,High Value
15913.0,6.300000000000001,1,3,,,,6.300000000000001,6.300000000000001,Low Value
15914.0,205.99,2,149,,,,102.995,205.99,Low Value
15915.0,429.21,1,451,2010-03-11 11:13:00,2010-03-11 11:13:00,0.0,429.21,429.21,Medium Value
15916.0,1786.43,10,931,2009-10-12 15:01:00,2010-11-11 14:30:00,394.0,178.643,1786.43,VIP
15917.0,437.53000000000003,4,221,2009-02-12 14:55:00,2010-12-04 15:01:00,660.0,109.38250000000001,437.53000000000003,Medium Value
15918.0,248.65,1,87,,,,248.65,248.65,Low Value
15919.0,270.72,1,242,2010-06-12 11:26:00,2010-06-12 11:26:00,0.0,270.72,270.72,Low Value
15920.0,404.14,5,141,2010-11-10 13:57:00,2010-11-10 13:57:00,0.0,80.828,404.14,Medium Value
15921.0,466.08,3,176,2010-08-11 10:24:00,2010-09-03 11:03:00,23.0,155.35999999999999,466.08,Medium Value
15922.0,363.6,2,136,2010-01-12 13:51:00,2010-02-12 13:05:00,30.0,181.8,363.6,Medium Value
15923.0,127.08,1,122,2010-02-12 12:16:00,2010-02-12 12:16:00,0.0,127.08,127.08,Low Value
15924.0,102.82,1,103,2009-08-12 15:00:00,2009-08-12 15:00:00,0.0,102.82,102.82,Low Value
15926.0,134.44,1,155,,,,134.44,134.44,Low Value
15927.0,123.39,1,69,2010-02-03 13:25:00,2010-02-03 13:25:00,0.0,123.39,123.39,Low Value
15928.0,293.53,1,164,,,,293.53,293.53,Medium Value
15929.0,594.0,1,120,2010-05-03 14:56:00,2010-05-03 14:56:00,0.0,594.0,594.0,Medium Value
15931.0,239.9,1,118,2010-07-10 16:46:00,2010-07-10 16:46:00,0.0,239.9,239.9,Low Value
15934.0,2190.66,2,2166,2010-06-10 12:08:00,2010-06-10 12:08:00,0.0,1095.33,2190.66,VIP
15935.0,-308.82,1,-286,2009-08-12 17:23:00,2009-08-12 17:23:00,0.0,-308.82,-308.82,Low Value
15936.0,282.79,2,211,,,,141.395,282.79,Low Value
15938.0,330.23,4,209,2010-01-06 09:42:00,2010-09-09 17:07:00,246.0,82.5575,330.23,Medium Value
15939.0,2945.38,1,1532,,,,2945.38,2945.38,VIP
15940.0,-31.8,1,-4,,,,-31.8,-31.8,Low Value
15941.0,230.6,2,28,2010-12-03 14:45:00,2010-12-03 14:45:00,0.0,115.3,230.6,Low Value
15943.0,271.28999999999996,2,183,,,,135.64499999999998,271.28999999999996,Low Value
15944.0,1839.1399999999999,3,809,2010-11-08 14:39:00,2010-11-11 09:55:00,2.0,613.0466666666666,1839.1399999999999,VIP
15945.0,646.27,4,345,2009-01-12 13:47:00,2010-09-12 13:14:00,607.0,161.5675,646.27,Medium Value
15946.0,2304.18,3,1614,,,,768.06,2304.18,VIP
15948.0,553.85,1,285,2010-11-10 12:16:00,2010-11-10 12:16:00,0.0,553.85,553.85,Medium Value
15950.0,5233.25,8,2608,2010-02-11 13:12:00,2010-04-03 11:11:00,50.0,654.15625,5233.25,VIP
15951.0,304.95,1,107,,,,304.95,304.95,Medium Value
15953.0,1890.1699999999998,12,864,2009-03-12 14:00:00,2010-12-09 11:54:00,636.0,157.51416666666665,1890.1699999999998,VIP
15954.0,190.75,1,119,,,,190.75,190.75,Low Value
15955.0,4232.8,10,2074,2010-02-12 11:22:00,2010-11-03 13:34:00,264.0,423.28000000000003,4232.8,VIP
15956.0,617.6,2,278,2010-06-06 13:06:00,2010-06-06 13:06:00,0.0,308.8,617.6,Medium Value
15957.0,501.21,2,247,,,,250.605,501.21,Medium Value
15958.0,388.64,3,131,2010-01-11 12:22:00,2010-07-06 10:59:00,175.0,129.54666666666665,388.64,Medium Value
15959.0,579.49,3,282,,,,193.16333333333333,579.49,Medium Value
15960.0,394.0,5,257,2010-03-10 13:23:00,2010-10-11 15:09:00,215.0,78.8,394.0,Medium Value
15961.0,451.28999999999996,1,154,,,,451.28999999999996,451.28999999999996,Medium Value
15962.0,295.83,1,235,,,,295.83,295.83,Medium Value
15964.0,272.96000000000004,1,94,,,,272.96000000000004,272.96000000000004,Low Value
15965.0,2153.7,11,975,2009-03-12 11:45:00,2010-12-11 13:23:00,639.0,195.79090909090908,2153.7,VIP
15966.0,399.58,2,268,,,,199.79,399.58,Medium Value
15967.0,2600.37,11,989,2009-01-12 13:28:00,2010-08-02 13:24:00,566.0,236.3972727272727,2600.37,VIP
15968.0,418.05,1,253,,,,418.05,418.05,Medium Value
15969.0,460.95,2,99,2010-05-07 13:10:00,2010-10-10 12:01:00,155.0,230.475,460.95,Medium Value
15970.0,703.22,1,382,,,,703.22,703.22,High Value
15971.0,730.5800000000002,8,238,2009-08-12 09:46:00,2010-11-10 08:12:00,454.0,91.32250000000002,730.5800000000002,High Value
15972.0,1810.27,5,480,2010-09-09 12:58:00,2010-09-09 13:20:00,0.0,362.054,1810.27,VIP
15973.0,680.62,3,195,2010-06-10 15:00:00,2010-08-12 11:42:00,62.0,226.87333333333333,680.62,High Value
15976.0,1315.7,4,801,2010-04-07 13:59:00,2010-06-06 14:01:00,60.0,328.925,1315.7,High Value
15978.0,2173.84,4,1552,2010-03-10 14:08:00,2010-12-10 18:00:00,275.0,543.46,2173.84,VIP
15979.0,329.22,1,450,,,,329.22,329.22,Medium Value
15980.0,4147.42,6,3266,2010-01-06 14:40:00,2010-06-08 12:35:00,152.0,691.2366666666667,4147.42,VIP
15981.0,5859.59,19,2912,2010-03-11 09:51:00,2010-12-04 08:30:00,267.0,308.39947368421053,5859.59,VIP
15982.0,324.51,1,131,,,,324.51,324.51,Medium Value
15983.0,2483.8,6,1558,2009-06-12 12:52:00,2010-12-11 12:32:00,546.0,413.9666666666667,2483.8,VIP
15984.0,5854.15,22,4231,2009-01-12 13:38:00,2010-12-08 14:35:00,695.0,266.09772727272724,5854.15,VIP
15985.0,1572.8600000000001,5,1664,2010-11-08 11:23:00,2010-11-08 11:23:00,0.0,314.572,1572.8600000000001,High Value
15986.0,186.3,1,100,,,,186.3,186.3,Low Value
15987.0,230.85,2,159,2010-06-12 08:34:00,2010-06-12 08:34:00,0.0,115.425,230.85,Low Value
15988.0,612.0600000000001,2,305,2010-06-06 12:45:00,2010-06-06 12:45:00,0.0,306.03000000000003,612.0600000000001,Medium Value
15989.0,372.51,2,171,2009-02-12 15:51:00,2009-02-12 15:51:00,0.0,186.255,372.51,Medium Value
15990.0,1217.94,5,647,2010-02-08 12:42:00,2010-02-08 12:42:00,0.0,243.58800000000002,1217.94,High Value
15991.0,150.55,1,41,,,,150.55,150.55,Low Value
15992.0,854.61,2,497,2010-08-11 14:51:00,2010-12-09 11:52:00,119.0,427.305,854.61,High Value
15994.0,771.77,4,290,,,,192.9425,771.77,High Value
15995.0,696.19,1,353,,,,696.19,696.19,High Value
15996.0,626.22,2,363,2010-07-11 15:49:00,2010-08-12 15:59:00,32.0,313.11,626.22,Medium Value
15997.0,-23.4,1,-12,2010-01-04 13:04:00,2010-01-04 13:04:00,0.0,-23.4,-23.4,Low Value
15998.0,5136.22,15,3316,2009-01-12 11:45:00,2010-11-11 16:27:00,668.0,342.4146666666667,5136.22,VIP
15999.0,20.4,1,24,2009-04-12 12:31:00,2009-04-12 12:31:00,0.0,20.4,20.4,Low Value
16001.0,519.06,2,305,,,,259.53,519.06,Medium Value
16002.0,169.21,1,70,,,,169.21,169.21,Low Value
16003.0,2878.46,5,1025,2009-03-12 18:51:00,2009-03-12 18:51:00,0.0,575.692,2878.46,VIP
16004.0,2146.39,5,1076,,,,429.27799999999996,2146.39,VIP
16005.0,1788.38,7,999,2010-02-11 11:33:00,2010-11-10 12:48:00,272.0,255.48285714285717,1788.38,VIP
16006.0,245.77,1,127,,,,245.77,245.77,Low Value
16007.0,1373.2,3,1250,,,,457.73333333333335,1373.2,High Value
16008.0,4905.35,12,2950,2010-08-07 14:09:00,2010-12-09 12:16:00,123.0,408.7791666666667,4905.35,VIP
16010.0,1314.61,9,720,2010-05-11 14:09:00,2010-12-11 15:03:00,214.0,146.06777777777776,1314.61,High Value
16011.0,2504.3,15,1426,2009-01-12 11:04:00,2010-11-03 17:21:00,660.0,166.95333333333335,2504.3,VIP
16012.0,1574.5,2,967,2010-03-11 13:47:00,2010-03-11 13:47:00,0.0,787.25,1574.5,High Value
16013.0,19422.67,42,10098,2009-08-12 10:24:00,2010-12-11 15:31:00,486.0,462.4445238095238,19422.67,VIP
16014.0,467.89,2,213,,,,233.945,467.89,Medium Value
16016.0,1011.73,6,435,2010-02-11 13:27:00,2010-08-12 14:10:00,182.0,168.62166666666667,1011.73,High Value
16017.0,1341.95,4,538,2010-05-01 12:06:00,2010-05-01 12:06:00,0.0,335.4875,1341.95,High Value
16018.0,289.23,2,313,2009-07-12 13:57:00,2010-08-11 15:36:00,395.0,144.615,289.23,Medium Value
16019.0,13189.91,25,4978,2010-01-04 13:13:00,2010-12-11 14:37:00,341.0,527.5964,13189.91,VIP
16021.0,532.25,2,297,2010-09-11 14:48:00,2010-09-11 14:48:00,0.0,266.125,532.25,Medium Value
16024.0,232.96,2,107,,,,116.48,232.96,Low Value
16027.0,947.72,11,874,2010-02-09 19:18:00,2010-09-03 10:25:00,205.0,86.15636363636364,947.72,High Value
16028.0,82.2,1,18,,,,82.2,82.2,Low Value
16029.0,40808.3,52,16217,2009-08-12 11:23:00,2010-12-04 08:08:00,478.0,784.7750000000001,40808.3,VIP
16032.0,1970.45,6,1480,2010-04-07 13:31:00,2010-09-09 18:00:00,155.0,328.40833333333336,1970.45,VIP
16033.0,1964.78,10,736,2010-02-11 13:56:00,2010-11-08 16:44:00,270.0,196.478,1964.78,VIP
16034.0,488.07,4,354,2010-03-11 12:55:00,2010-10-11 11:32:00,213.0,122.0175,488.07,Medium Value
16035.0,217.73,1,33,,,,217.73,217.73,Low Value
16036.0,1797.92,2,653,2010-11-10 15:08:00,2010-11-10 15:08:00,0.0,898.96,1797.92,VIP
16037.0,634.42,4,336,2010-01-03 12:31:00,2010-01-03 12:31:00,0.0,158.605,634.42,Medium Value
16039.0,449.65,3,408,2010-06-05 16:02:00,2010-12-10 10:44:00,187.0,149.88333333333333,449.65,Medium Value
16040.0,1070.15,5,477,2010-05-10 11:09:00,2010-10-09 13:38:00,152.0,214.03000000000003,1070.15,High Value
16042.0,1005.63,6,674,2010-02-12 12:50:00,2010-12-09 12:00:00,299.0,167.605,1005.63,High Value
16043.0,1082.6000000000001,4,508,,,,270.65000000000003,1082.6000000000001,High Value
16044.0,340.84000000000003,1,170,,,,340.84000000000003,340.84000000000003,Medium Value
16045.0,1846.33,5,1045,2010-05-08 18:11:00,2010-05-08 18:11:00,0.0,369.26599999999996,1846.33,VIP
16046.0,235.78,1,248,,,,235.78,235.78,Low Value
16047.0,107.14,1,1,,,,107.14,107.14,Low Value
16048.0,812.84,5,424,2010-01-12 15:27:00,2010-08-06 12:36:00,205.0,162.568,812.84,High Value
16049.0,787.89,3,372,2010-11-07 13:53:00,2010-11-07 13:53:00,0.0,262.63,787.89,High Value
16050.0,162.8,2,110,2010-03-11 15:55:00,2010-03-11 15:55:00,0.0,81.4,162.8,Low Value
16051.0,188.44,1,80,,,,188.44,188.44,Low Value
16053.0,2094.19,6,1268,2010-08-04 11:11:00,2010-08-04 11:11:00,0.0,349.0316666666667,2094.19,VIP
16054.0,1306.78,6,399,2010-01-04 18:37:00,2010-12-04 10:06:00,333.0,217.79666666666665,1306.78,High Value
16057.0,1061.85,7,599,2009-10-12 12:38:00,2010-08-07 11:33:00,298.0,151.69285714285712,1061.85,High Value
16058.0,62.7,1,18,,,,62.7,62.7,Low Value
16059.0,1757.91,7,866,2010-06-06 11:06:00,2010-07-12 10:36:00,35.0,251.13000000000002,1757.91,VIP
16060.0,541.95,3,243,2010-02-08 15:26:00,2010-05-10 10:08:00,90.0,180.65,541.95,Medium Value
16061.0,74.9,2,14,2010-04-10 15:29:00,2010-04-10 15:29:00,0.0,37.45,74.9,Low Value
16062.0,1709.83,4,1235,2010-05-10 11:32:00,2010-05-10 11:33:00,0.0,427.4575,1709.83,VIP
16064.0,111.0,1,56,,,,111.0,111.0,Low Value
16065.0,1993.53,10,1214,2010-02-09 13:27:00,2010-09-12 13:03:00,214.0,199.353,1993.53,VIP
16067.0,3026.19,6,1209,2010-02-02 18:01:00,2010-05-02 12:52:00,88.0,504.365,3026.19,VIP
16068.0,122.93,1,52,,,,122.93,122.93,Low Value
16069.0,457.7,1,138,,,,457.7,457.7,Medium Value
16071.0,750.5600000000001,3,517,,,,250.1866666666667,750.5600000000001,High Value
16072.0,3744.57,3,1471,2010-07-10 15:33:00,2010-08-06 16:47:00,27.0,1248.19,3744.57,VIP
16074.0,265.25,1,39,,,,265.25,265.25,Low Value
16075.0,726.98,3,270,,,,242.32666666666668,726.98,High Value
16077.0,600.0,2,528,,,,300.0,600.0,Medium Value
16078.0,283.79,1,184,2010-08-02 13:29:00,2010-08-02 13:29:00,0.0,283.79,283.79,Low Value
16080.0,296.3,3,152,,,,98.76666666666667,296.3,Medium Value
16081.0,1653.28,4,767,2010-03-02 12:46:00,2010-11-11 18:24:00,254.0,413.32,1653.28,VIP
16082.0,106.75,1,39,2010-07-02 15:16:00,2010-07-02 15:16:00,0.0,106.75,106.75,Low Value
16083.0,1033.8,2,606,,,,516.9,1033.8,High Value
16085.0,1356.22,8,746,2010-05-09 11:14:00,2010-05-09 11:14:00,0.0,169.5275,1356.22,High Value
16086.0,1743.6,6,1015,2009-02-12 13:20:00,2010-11-10 10:30:00,635.0,290.59999999999997,1743.6,VIP
16087.0,1739.92,5,664,2010-01-02 12:03:00,2010-09-04 12:33:00,245.0,347.98400000000004,1739.92,VIP
16088.0,1437.43,2,373,,,,718.715,1437.43,High Value
16089.0,271.44,2,122,,,,135.72,271.44,Low Value
16090.0,205.91,1,65,,,,205.91,205.91,Low Value
16092.0,736.13,5,549,2010-09-05 16:10:00,2010-09-05 16:11:00,0.0,147.226,736.13,High Value
16094.0,2557.33,13,1359,2009-11-12 13:33:00,2010-10-11 16:26:00,333.0,196.7176923076923,2557.33,VIP
16095.0,447.05,1,265,2010-09-09 16:54:00,2010-09-09 16:54:00,0.0,447.05,447.05,Medium Value
16096.0,1264.3500000000001,3,545,2010-04-03 15:44:00,2010-04-03 15:44:00,0.0,421.45000000000005,1264.3500000000001,High Value
16098.0,2442.47,8,1537,2010-01-12 09:45:00,2010-08-06 10:58:00,206.0,305.30875,2442.47,VIP
16099.0,836.35,5,525,2010-03-03 11:13:00,2010-03-03 11:13:00,0.0,167.27,836.35,High Value
16100.0,582.64,1,438,2010-03-09 11:39:00,2010-03-09 11:39:00,0.0,582.64,582.64,Medium Value
16101.0,1921.46,4,1085,2010-01-10 10:45:00,2010-01-10 10:45:00,0.0,480.365,1921.46,VIP
16103.0,4573.12,21,2048,2010-01-09 13:43:00,2010-12-08 17:43:00,333.0,217.76761904761904,4573.12,VIP
16104.0,2213.0,10,886,2009-06-12 10:41:00,2010-11-04 10:16:00,509.0,221.3,2213.0,VIP
16105.0,2049.23,4,1795,2010-05-08 13:21:00,2010-05-08 13:21:00,0.0,512.3075,2049.23,VIP
16108.0,1355.83,6,847,2010-01-10 15:10:00,2010-12-05 09:28:00,328.0,225.97166666666666,1355.83,High Value
16109.0,311.7,2,478,2010-02-03 11:33:00,2010-10-01 10:37:00,239.0,155.85,311.7,Medium Value
16110.0,481.79,1,169,2010-05-07 13:04:00,2010-05-07 13:04:00,0.0,481.79,481.79,Medium Value
16111.0,562.48,1,236,2010-07-10 19:51:00,2010-07-10 19:51:00,0.0,562.48,562.48,Medium Value
16115.0,907.17,4,600,2010-07-11 11:27:00,2010-08-08 13:55:00,28.0,226.7925,907.17,High Value
16117.0,417.84,3,188,2010-02-11 12:02:00,2010-02-11 12:02:00,0.0,139.28,417.84,Medium Value
16118.0,4255.43,5,2822,2010-03-03 13:15:00,2010-11-11 19:54:00,253.0,851.086,4255.43,VIP
16119.0,1297.45,6,571,2010-02-05 13:24:00,2010-10-11 13:40:00,248.0,216.24166666666667,1297.45,High Value
16120.0,1747.77,2,1327,,,,873.885,1747.77,VIP
16121.0,590.08,4,309,,,,147.52,590.08,Medium Value
16122.0,316.92,3,270,2010-08-12 11:41:00,2010-10-10 15:26:00,59.0,105.64,316.92,Medium Value
16124.0,1522.24,4,748,2009-07-12 10:33:00,2010-05-05 10:53:00,297.0,380.56,1522.24,High Value
16125.0,4298.3,14,1820,2010-03-03 14:44:00,2010-11-02 13:47:00,243.0,307.0214285714286,4298.3,VIP
16126.0,8359.03,11,4029,2009-02-12 13:34:00,2010-12-10 11:48:00,665.0,759.9118181818183,8359.03,VIP
16127.0,145.06,1,68,,,,145.06,145.06,Low Value
16128.0,1868.18,9,1431,2009-01-12 11:50:00,2010-11-11 19:29:00,668.0,207.57555555555555,1868.18,VIP
16129.0,1396.05,3,1261,2010-05-10 15:15:00,2010-05-10 15:15:00,0.0,465.34999999999997,1396.05,High Value
16130.0,987.48,4,296,2010-01-04 13:58:00,2010-10-05 13:16:00,273.0,246.87,987.48,High Value
