Customer_ID,Recency,Frequency,Monetary,Cluster
15281.0,92.0,10,6077.67,1
15283.0,95.0,4,135.43,1
15287.0,668.0,3,369.34000000000003,0
15288.0,10.0,6,1576.6100000000001,1
15289.0,156.0,3,635.61,1
15290.0,31.0,9,2551.81,1
15291.0,1.0,34,8854.73,1
15293.0,10.0,1,247.5,1
15294.0,244.0,2,222.3,0
15296.0,4.0,10,6613.62,1
15298.0,4.0,16,4581.93,1
15299.0,11.0,7,3456.5299999999997,1
15301.0,183.0,6,2533.09,1
15302.0,456.0,2,291.05,0
15304.0,183.0,2,225.15,1
15305.0,309.0,1,93.6,0
15306.0,221.0,7,2306.63,0
15309.0,70.0,10,715.53,1
15311.0,1.0,158,54093.73,3
15312.0,71.0,9,1995.39,1
15314.0,123.0,3,472.67999999999995,1
15317.0,487.0,2,112.05000000000001,0
15321.0,284.0,14,3909.92,0
15323.0,161.0,4,320.9,1
15324.0,164.0,1,140.22000000000003,1
15325.0,92.0,8,1434.52,1
15326.0,99.0,9,1218.1100000000001,1
15329.0,91.0,16,1737.48,1
15331.0,99.0,4,755.41,1
15332.0,122.0,6,4892.68,1
15336.0,276.0,1,240.5,0
15337.0,304.0,2,344.72,0
15339.0,125.0,8,1076.52,1
15346.0,63.0,3,339.23,1
15347.0,122.0,6,1132.3,1
15350.0,334.0,2,547.6,0
15351.0,214.0,7,1753.04,0
15352.0,97.0,1,114.95,1
15353.0,128.0,7,2377.03,1
15356.0,183.0,4,698.45,1
15358.0,1.0,28,8602.55,1
15359.0,101.0,9,162.6,1
15361.0,339.0,3,270.15000000000003,0
15362.0,699.0,2,613.08,0
15363.0,248.0,2,678.11,0
15365.0,4.0,6,2242.81,1
15366.0,159.0,5,1786.57,1
15367.0,99.0,8,3138.04,1
15368.0,62.0,1,275.8,1
15369.0,5.0,12,3305.88,1
15372.0,64.0,9,3947.02,1
15373.0,189.0,6,1005.48,1
15377.0,303.0,5,1179.95,0
15378.0,278.0,2,246.5,0
15379.0,245.0,1,1174.55,0
15380.0,11.0,8,1739.8400000000001,1
15381.0,2.0,4,1290.77,1
15382.0,160.0,12,7718.64,1
15384.0,302.0,3,1378.73,0
15385.0,1.0,2,625.2,1
15387.0,248.0,1,468.65,0
15389.0,244.0,4,2233.8,0
15390.0,123.0,2,1216.66,1
15391.0,251.0,2,282.92,0
15392.0,123.0,3,1376.0900000000001,1
15394.0,92.0,9,3067.86,1
15396.0,221.0,1,508.20000000000005,0
15400.0,218.0,3,586.1,0
15403.0,218.0,2,170.88,0
15405.0,7.0,1,310.74,1
15406.0,3.0,2,465.15999999999997,1
15409.0,164.0,2,117.2,1
15413.0,72.0,7,-2531.3799999999997,1
15416.0,344.0,4,580.28,0
15418.0,63.0,2,452.32,1
15420.0,336.0,6,743.0,0
15421.0,518.0,6,2854.98,0
15422.0,3.0,6,1517.32,1
15423.0,160.0,3,175.64,1
15424.0,305.0,1,214.44,0
15425.0,244.0,4,1944.57,0
15426.0,183.0,6,1163.05,1
15428.0,9.0,3,668.97,1
15430.0,219.0,3,903.75,0
15437.0,100.0,1,193.29000000000002,1
15439.0,32.0,4,1269.05,1
15441.0,32.0,3,1254.21,1
15443.0,38.0,8,1903.98,1
15446.0,251.0,5,398.85,0
15448.0,285.0,1,294.17,0
15451.0,336.0,2,233.21,0
15456.0,248.0,7,1672.05,0
15458.0,303.0,1,208.79999999999998,0
15461.0,217.0,3,391.29999999999995,0
15465.0,133.0,16,5281.13,1
15466.0,8.0,3,1236.48,1
15468.0,1.0,2,949.02,1
15469.0,124.0,2,329.90000000000003,1
15471.0,159.0,2,847.0799999999999,1
15476.0,1.0,5,2180.28,1
15479.0,548.0,1,147.4,0
15480.0,344.0,6,2686.75,0
15481.0,276.0,1,1993.34,0
15482.0,162.0,8,1539.1099999999997,1
15484.0,579.0,2,1061.69,0
15485.0,334.0,6,3049.51,0
15488.0,94.0,4,340.6,1
15489.0,38.0,8,1237.3300000000002,1
15490.0,216.0,2,188.1,0
15493.0,191.0,4,2313.18,1
15494.0,158.0,4,2471.72,1
15497.0,37.0,8,7383.76,1
15498.0,1.0,23,11464.35,1
15502.0,183.0,10,3132.07,1
15504.0,8.0,4,361.07,1
15512.0,344.0,2,210.58,0
15513.0,5.0,21,12744.37,1
15514.0,609.0,7,2459.09,0
15518.0,127.0,10,2191.89,1
15521.0,3.0,11,4099.79,1
15523.0,8.0,17,16808.03,1
15524.0,8.0,1,151.4,1
15525.0,334.0,2,469.78,0
15527.0,9.0,21,2692.96,1
15529.0,62.0,2,1116.72,1
15532.0,128.0,6,2190.9700000000003,1
15535.0,91.0,4,525.92,1
15538.0,100.0,11,3027.15,1
15542.0,668.0,4,895.9,0
15543.0,186.0,1,114.98,1
15544.0,9.0,16,4591.61,1
15545.0,274.0,1,135.32999999999998,0
15546.0,8.0,3,539.5500000000001,1
15547.0,63.0,14,5186.05,1
15549.0,41.0,5,652.7,1
15550.0,11.0,10,1419.97,1
15551.0,62.0,8,1223.22,1
15555.0,35.0,28,6985.88,1
15558.0,70.0,2,143.32999999999998,1
15560.0,154.0,2,153.52,1
15561.0,68.0,4,1133.8,1
15562.0,32.0,2,538.83,1
15564.0,306.0,2,70.74000000000001,0
15566.0,1.0,2,227.87,1
15570.0,2.0,15,5137.02,1
15571.0,154.0,10,3401.2,1
15573.0,426.0,3,599.73,0
15574.0,303.0,4,774.4499999999999,0
15579.0,123.0,5,918.65,1
15580.0,64.0,14,1221.95,1
15581.0,4.0,30,2367.81,1
15584.0,163.0,2,552.39,1
15586.0,133.0,4,1128.66,1
15587.0,1.0,3,608.4000000000001,1
15590.0,8.0,5,1496.6,1
15591.0,100.0,3,217.9,1
15595.0,95.0,1,357.6,1
15596.0,1.0,8,1680.25,1
15598.0,124.0,1,307.34,1
15600.0,155.0,5,1178.71,1
15601.0,67.0,19,8173.860000000001,1
15602.0,92.0,11,1892.3400000000001,1
15603.0,343.0,2,26.25,0
15605.0,284.0,6,735.1700000000001,0
15606.0,94.0,8,2310.83,1
15607.0,133.0,12,1473.81,1
15611.0,98.0,17,1289.98,1
15613.0,130.0,1,433.71999999999997,1
15614.0,154.0,7,3008.86,1
15615.0,67.0,27,10922.03,1
15617.0,123.0,3,828.5500000000001,1
15620.0,244.0,2,385.53000000000003,0
15622.0,31.0,14,4093.55,1
15623.0,31.0,7,2136.02,1
15625.0,338.0,6,1698.69,0
15627.0,125.0,2,566.9,1
15628.0,40.0,12,2737.7200000000003,1
15630.0,223.0,1,295.05,0
15631.0,162.0,1,596.67,1
15633.0,10.0,18,4173.41,1
15635.0,92.0,1,100.35,1
15637.0,100.0,4,574.23,1
15638.0,130.0,8,2231.2,1
15640.0,130.0,18,11402.07,1
15641.0,123.0,8,3458.35,1
15642.0,426.0,1,105.78000000000002,0
15645.0,63.0,3,430.56,1
15646.0,62.0,3,526.97,1
15649.0,153.0,3,1354.35,1
15650.0,5.0,3,539.03,1
15652.0,34.0,5,1074.1,1
15658.0,215.0,6,1311.44,0
15660.0,91.0,7,1212.13,1
15661.0,68.0,6,906.15,1
15662.0,699.0,2,283.73,0
15664.0,154.0,5,853.72,1
15666.0,338.0,2,632.9399999999999,0
15670.0,67.0,2,142.15,1
15673.0,5.0,6,3528.82,1
15674.0,68.0,10,4473.83,1
15677.0,306.0,2,648.4,0
15678.0,92.0,2,1541.19,1
15680.0,122.0,10,3130.8,1
15681.0,1.0,10,1533.84,1
15684.0,66.0,6,147.8,1
15689.0,342.0,1,266.93,0
15691.0,62.0,4,375.0,1
15694.0,30.0,16,4142.86,1
15696.0,2.0,9,1113.01,1
15704.0,221.0,4,1450.56,0
15708.0,32.0,5,994.26,1
15711.0,340.0,2,420.25,0
15712.0,124.0,8,2395.1,1
15713.0,8.0,4,639.24,1
15714.0,3.0,3,453.93,1
15715.0,309.0,5,658.02,0
15716.0,3.0,8,1938.0,1
15717.0,248.0,4,456.70000000000005,0
15719.0,4.0,25,5090.4,1
15720.0,159.0,1,143.19,1
15722.0,100.0,9,2938.84,1
15724.0,30.0,2,87.5,1
15727.0,279.0,8,4266.55,0
15729.0,31.0,3,92.7,1
15730.0,246.0,3,599.8,0
15731.0,250.0,1,125.3,0
15732.0,221.0,11,1343.4,0
15734.0,67.0,2,923.85,1
15736.0,215.0,3,1717.27,0
15738.0,2.0,28,8553.35,1
15741.0,156.0,2,208.62,1
15747.0,338.0,7,1586.62,0
15750.0,31.0,18,4241.321,1
15751.0,162.0,14,1318.84,1
15752.0,125.0,3,1570.16,1
15754.0,219.0,8,2546.19,0
15755.0,8.0,12,3618.07,1
15757.0,67.0,4,2225.94,1
15759.0,278.0,7,557.94,0
15764.0,336.0,4,1207.81,0
15765.0,40.0,1,370.63,1
15766.0,94.0,3,484.6,1
15767.0,131.0,2,-242.70000000000002,1
15768.0,39.0,32,14977.63,1
15769.0,7.0,23,32445.66,3
15770.0,191.0,1,321.45,1
15771.0,191.0,3,1006.54,1
15774.0,126.0,6,1053.4,1
15777.0,123.0,4,710.55,1
15778.0,246.0,1,307.95,0
15779.0,306.0,2,124.08000000000001,0
15782.0,216.0,2,1391.71,0
15784.0,224.0,2,848.3299999999999,0
15785.0,63.0,18,3521.58,1
15786.0,3.0,4,3558.65,1
15789.0,246.0,6,1580.71,0
15791.0,131.0,6,1937.35,1
15792.0,215.0,2,933.84,0
15793.0,125.0,5,1433.96,1
15794.0,640.0,2,777.0,0
15795.0,216.0,7,1369.8600000000001,0
15796.0,3.0,12,2353.34,1
15797.0,160.0,2,613.6800000000001,1
15798.0,248.0,3,1535.37,0
15800.0,3.0,5,543.5,1
15803.0,306.0,3,1513.84,0
15805.0,65.0,20,4256.75,1
15807.0,40.0,3,903.67,1
15808.0,9.0,20,14524.06,1
15809.0,64.0,3,463.67,1
15810.0,253.0,6,1579.3700000000001,0
15811.0,91.0,2,1671.9,1
15812.0,252.0,8,3385.03,0
15814.0,30.0,2,689.11,1
15817.0,248.0,3,2766.4,0
15819.0,246.0,7,2005.83,0
15822.0,189.0,6,892.4399999999999,1
15823.0,164.0,5,3874.62,1
15824.0,3.0,2,890.94,1
15827.0,68.0,24,1789.48,1
15833.0,668.0,1,80.4,0
15834.0,32.0,4,1515.39,1
15837.0,34.0,1,385.03000000000003,1
15838.0,2.0,19,40053.35,3
15841.0,188.0,6,1507.4,1
15842.0,31.0,3,528.75,1
15845.0,221.0,4,622.78,0
15847.0,131.0,3,433.3,1
15851.0,339.0,1,109.73,0
15852.0,339.0,1,96.55,0
15854.0,128.0,9,2609.16,1
15856.0,1.0,28,17643.77,1
15857.0,216.0,1,273.48,0
15858.0,153.0,11,2479.02,1
15859.0,277.0,1,438.46,0
15860.0,183.0,10,1528.0,1
15861.0,93.0,6,1217.63,1
15862.0,37.0,10,2095.41,1
15863.0,342.0,3,289.86,0
15865.0,225.0,2,1353.79,0
15867.0,132.0,20,5177.06,1
15868.0,221.0,1,94.53,0
15870.0,123.0,3,508.52,1
15872.0,159.0,2,434.75,1
15873.0,248.0,5,138.23999999999998,0
15874.0,4.0,16,6804.33,1
15875.0,284.0,1,111.72,0
15878.0,548.0,2,330.77,0
15879.0,187.0,4,1157.3,1
15880.0,214.0,2,313.28000000000003,0
15882.0,183.0,8,953.5500000000001,1
15884.0,277.0,3,243.75000000000003,0
15885.0,156.0,17,1358.22,1
15887.0,217.0,3,1027.15,0
15888.0,245.0,2,260.85,0
15889.0,98.0,8,1348.96,1
15890.0,62.0,5,535.65,1
15892.0,132.0,1,128.2,1
15894.0,214.0,1,156.74,0
15898.0,32.0,25,4149.68,1
15899.0,183.0,1,56.25,1
15901.0,306.0,6,320.35,0
15903.0,246.0,7,3733.48,0
15906.0,62.0,4,946.1,1
15908.0,187.0,2,764.57,1
15910.0,36.0,7,1449.6200000000001,1
15911.0,70.0,10,1401.55,1
15912.0,426.0,7,810.08,0
15915.0,276.0,1,429.21,0
15916.0,31.0,10,1786.43,1
15917.0,8.0,4,437.53000000000003,1
15919.0,183.0,1,270.72,1
15920.0,32.0,5,404.14,1
15921.0,100.0,3,466.08,1
15922.0,303.0,2,363.6,0
15923.0,303.0,1,127.08,0
15924.0,487.0,1,102.82,0
15927.0,312.0,1,123.39,0
15929.0,223.0,1,594.0,0
15931.0,155.0,1,239.9,1
15934.0,185.0,2,2190.66,1
15935.0,486.0,1,-308.82,0
15938.0,93.0,4,330.23,1
15941.0,9.0,2,230.6,1
15944.0,31.0,3,1839.1399999999999,1
15945.0,91.0,4,646.27,1
15948.0,32.0,1,553.85,1
15950.0,253.0,8,5233.25,0
15953.0,3.0,12,1890.1699999999998,1
15955.0,39.0,10,4232.8,1
15956.0,189.0,2,617.6,1
15958.0,159.0,3,388.64,1
15960.0,62.0,5,394.0,1
15965.0,1.0,11,2153.7,1
15967.0,132.0,11,2600.37,1
15969.0,63.0,2,460.95,1
15971.0,32.0,8,730.5800000000002,1
15972.0,94.0,5,1810.27,1
15973.0,122.0,3,680.62,1
15976.0,189.0,4,1315.7,1
15978.0,1.0,4,2173.84,1
15980.0,187.0,6,4147.42,1
15981.0,8.0,19,5859.59,1
15983.0,1.0,6,2483.8,1
15984.0,4.0,22,5854.15,1
15985.0,34.0,5,1572.8600000000001,1
15987.0,183.0,2,230.85,1
15988.0,189.0,2,612.0600000000001,1
15989.0,668.0,2,372.51,0
15990.0,307.0,5,1217.94,0
15992.0,3.0,2,854.61,1
15996.0,122.0,2,626.22,1
15997.0,342.0,1,-23.4,0
15998.0,31.0,15,5136.22,1
15999.0,609.0,1,20.4,0
16003.0,639.0,5,2878.46,0
16005.0,32.0,7,1788.38,1
16008.0,3.0,12,4905.35,1
16010.0,1.0,9,1314.61,1
16011.0,38.0,15,2504.3,1
16012.0,276.0,2,1574.5,0
16013.0,1.0,42,19422.67,3
16016.0,122.0,6,1011.73,1
16017.0,225.0,4,1341.95,0
16018.0,123.0,2,289.23,1
16019.0,1.0,25,13189.91,1
16021.0,92.0,2,532.25,1
16027.0,100.0,11,947.72,1
16029.0,8.0,52,40808.3,3
16032.0,93.0,6,1970.45,1
16033.0,34.0,10,1964.78,1
16034.0,62.0,4,488.07,1
16036.0,32.0,2,1797.92,1
16037.0,343.0,4,634.42,0
16039.0,2.0,3,449.65,1
16040.0,64.0,5,1070.15,1
16042.0,3.0,6,1005.63,1
16045.0,217.0,5,1846.33,0
16048.0,128.0,5,812.84,1
16049.0,35.0,3,787.89,1
16050.0,276.0,2,162.8,0
16053.0,130.0,6,2094.19,1
16054.0,8.0,6,1306.78,1
16057.0,127.0,7,1061.85,1
16059.0,153.0,7,1757.91,1
16060.0,216.0,3,541.95,0
16061.0,246.0,2,74.9,0
16062.0,216.0,4,1709.83,0
16065.0,91.0,10,1993.53,1
16067.0,224.0,6,3026.19,0
16072.0,128.0,3,3744.57,1
16078.0,132.0,1,283.79,1
16081.0,30.0,4,1653.28,1
16082.0,163.0,1,106.75,1
16085.0,217.0,8,1356.22,0
16086.0,32.0,6,1743.6,1
16087.0,99.0,5,1739.92,1
16092.0,98.0,5,736.13,1
16094.0,62.0,13,2557.33,1
16095.0,94.0,1,447.05,1
16096.0,253.0,3,1264.3500000000001,0
16098.0,128.0,8,2442.47,1
16099.0,284.0,5,836.35,0
16100.0,278.0,1,582.64,0
16101.0,336.0,4,1921.46,0
16103.0,3.0,21,4573.12,1
16104.0,38.0,10,2213.0,1
16105.0,218.0,4,2049.23,0
16108.0,7.0,6,1355.83,1
16109.0,72.0,2,311.7,1
16110.0,219.0,1,481.79,0
16111.0,154.0,1,562.48,1
16115.0,126.0,4,907.17,1
16117.0,304.0,3,417.84,0
16118.0,30.0,5,4255.43,1
16119.0,62.0,6,1297.45,1
16122.0,63.0,3,316.92,1
16124.0,221.0,4,1522.24,0
16125.0,40.0,14,4298.3,1
16126.0,2.0,11,8359.03,1
16128.0,30.0,9,1868.18,1
16129.0,216.0,3,1396.05,0
16130.0,68.0,4,987.48,1
16131.0,63.0,9,6359.73,1
16133.0,1.0,32,7923.22,1
16134.0,2.0,4,1516.3,1
16135.0,221.0,1,301.9,0
16136.0,162.0,2,211.7,1
16138.0,183.0,4,902.4,1
16139.0,640.0,2,475.74,0
16140.0,275.0,2,832.4200000000001,0
16143.0,30.0,10,2447.04,1
16145.0,36.0,11,2951.62,1
16147.0,224.0,6,1992.02,0
16149.0,185.0,1,141.70000000000002,1
16150.0,98.0,11,2248.62,1
16153.0,188.0,8,3213.28,1
16156.0,124.0,13,2908.9700000000003,1
16158.0,219.0,10,611.32,0
16159.0,312.0,4,882.09,0
16161.0,2.0,33,7095.99,1
16163.0,36.0,12,1822.03,1
16166.0,155.0,4,327.48,1
16167.0,341.0,6,1149.8700000000001,0
16168.0,5.0,46,6768.48,3
16170.0,4.0,18,4933.25,1
16174.0,160.0,4,1237.2,1
16177.0,93.0,11,1809.66,1
16178.0,276.0,1,414.7,0
16180.0,95.0,6,5952.79,1
16182.0,5.0,5,3354.0,1
16183.0,62.0,3,739.1,1
16186.0,1.0,18,4991.97,1
16190.0,62.0,7,2508.4700000000003,1
16191.0,36.0,15,10248.800000000001,1
16192.0,609.0,1,351.3,0
16196.0,126.0,1,93.3,1
16197.0,158.0,9,2016.71,1
16199.0,1.0,7,942.75,1
16200.0,189.0,11,4549.33,1
16202.0,281.0,10,2101.77,0
16203.0,31.0,3,521.64,1
16204.0,486.0,3,533.53,0
16205.0,123.0,3,1069.23,1
16206.0,3.0,10,2060.31,1
16208.0,3.0,8,2776.19,1
16209.0,36.0,4,1884.16,1
16210.0,31.0,21,17217.760000000002,1
16212.0,163.0,2,603.37,1
16218.0,3.0,12,1288.73,1
16220.0,395.0,1,-10.17,0
16221.0,4.0,8,1364.15,1
16223.0,92.0,2,1102.3500000000001,1
16225.0,65.0,13,1725.5900000000001,1
16227.0,248.0,4,640.5,0
16228.0,244.0,4,886.1600000000001,0
16229.0,188.0,5,1824.76,1
16231.0,31.0,4,1078.22,1
16232.0,4.0,5,1708.79,1
16233.0,122.0,8,1396.58,1
16235.0,32.0,5,1132.2,1
16239.0,124.0,4,1078.0,1
16241.0,1.0,4,1721.44,1
16242.0,189.0,10,3835.04,1
16244.0,303.0,1,1056.63,0
16246.0,132.0,2,827.25,1
16250.0,334.0,2,401.94,0
16252.0,122.0,2,2.6645352591003757e-15,1
16253.0,185.0,6,3611.29,1
16255.0,91.0,10,2225.09,1
16256.0,279.0,2,876.9399999999999,0
16258.0,70.0,11,6630.01,1
16263.0,2.0,1,351.01,1
16265.0,30.0,4,1470.47,1
16266.0,1.0,7,896.06,1
16269.0,155.0,2,714.59,1
16271.0,125.0,5,2033.78,1
16273.0,343.0,2,336.03999999999996,0
16274.0,334.0,1,357.95,0
16275.0,131.0,2,1591.24,1
16276.0,38.0,2,1818.79,1
16277.0,548.0,1,188.69,0
16279.0,65.0,6,4195.5,1
16281.0,2.0,3,1354.46,1
16282.0,95.0,2,1139.28,1
16284.0,31.0,1,205.8,1
16285.0,284.0,1,176.9,0
16286.0,68.0,4,263.65,1
16287.0,131.0,4,864.48,1
16289.0,278.0,2,98.81,0
16290.0,337.0,4,2069.3,0
16292.0,278.0,7,890.56,0
16293.0,153.0,8,2395.46,1
16296.0,163.0,6,1245.97,1
16298.0,1.0,6,481.8,1
16300.0,216.0,3,1392.43,0
16301.0,640.0,1,107.33,0
16303.0,1.0,5,2517.89,1
16306.0,153.0,2,560.55,1
16307.0,37.0,3,1194.92,1
16310.0,162.0,2,460.08,1
16312.0,277.0,1,171.15,0
16314.0,156.0,3,1491.4,1
16316.0,93.0,7,2777.75,1
16317.0,159.0,3,838.11,1
16320.0,3.0,6,3390.39,1
16321.0,699.0,3,34.8,0
16323.0,37.0,1,146.16,1
16325.0,1.0,12,2953.3,1
16326.0,310.0,11,1621.03,0
16327.0,214.0,15,6861.3,1
16329.0,124.0,4,1703.07,1
16330.0,32.0,4,382.42,1
16331.0,162.0,6,2037.7,1
16332.0,246.0,5,406.77,0
16334.0,248.0,1,277.48,0
16335.0,189.0,8,2747.0,1
16336.0,156.0,4,3517.69,1
16340.0,189.0,2,976.99,1
16341.0,99.0,4,1872.91,1
16344.0,101.0,3,741.3199999999999,1
16347.0,9.0,11,2594.36,1
16348.0,216.0,1,328.77,0
16350.0,91.0,8,1106.02,1
16351.0,8.0,17,3125.23,1
16353.0,8.0,19,3310.2200000000003,1
16356.0,189.0,3,204.10000000000002,1
16358.0,62.0,1,892.1500000000001,1
16359.0,67.0,8,919.03,1
16362.0,216.0,2,189.67,0
16365.0,92.0,8,1756.3799999999999,1
16366.0,190.0,3,1220.83,1
16369.0,161.0,4,1111.15,1
16372.0,38.0,4,930.68,1
16374.0,304.0,3,1298.42,0
16377.0,342.0,1,632.28,0
16381.0,92.0,2,258.7,1
16382.0,159.0,2,353.1,1
16383.0,123.0,7,2242.48,1
16384.0,185.0,2,774.4499999999999,1
16385.0,122.0,3,474.72,1
16387.0,3.0,4,824.19,1
16391.0,245.0,4,1103.61,0
16393.0,92.0,11,2515.45,1
16395.0,31.0,12,1972.05,1
16400.0,92.0,8,2855.5099999999998,1
16401.0,2.0,19,2567.75,1
16402.0,214.0,1,211.8,0
16404.0,518.0,1,-12.75,0
16407.0,32.0,4,694.72,1
16409.0,308.0,7,3680.16,0
16410.0,579.0,1,130.32,0
16411.0,155.0,3,695.54,1
16412.0,31.0,4,495.4,1
16414.0,246.0,3,433.46000000000004,0
16415.0,221.0,2,509.09000000000003,0
16416.0,154.0,6,1921.48,1
16417.0,248.0,1,35.7,0
16419.0,37.0,2,515.1899999999999,1
16420.0,123.0,1,75.0,1
16422.0,2.0,72,27304.850000000002,3
16430.0,154.0,6,817.09,1
16434.0,217.0,6,1204.79,0
16436.0,101.0,4,242.04,1
16437.0,185.0,2,301.25,1
16440.0,279.0,1,216.3,0
16443.0,158.0,1,162.24,1
16444.0,63.0,15,2943.61,1
16446.0,246.0,1,-9.0,0
16450.0,251.0,3,1163.81,0
16451.0,487.0,3,742.4300000000001,0
16453.0,97.0,2,251.71,1
16454.0,8.0,5,10.05,1
16455.0,155.0,8,2465.54,1
16456.0,334.0,10,4027.04,0
16458.0,92.0,12,2232.6,1
16459.0,426.0,1,71.78999999999999,0
16461.0,284.0,2,1463.8,0
16466.0,38.0,9,2110.13,1
16467.0,194.0,8,2862.4,1
16470.0,95.0,7,1696.21,1
16471.0,1.0,5,962.23,1
16472.0,336.0,2,789.6,0
16476.0,31.0,3,337.0,1
16477.0,4.0,5,1825.56,1
16485.0,277.0,6,1774.03,0
16487.0,37.0,2,209.4,1
16490.0,215.0,2,179.16000000000003,0
16491.0,245.0,2,792.81,0
16493.0,219.0,3,780.46,0
16496.0,246.0,3,731.25,0
16497.0,36.0,17,3729.59,1
16499.0,36.0,9,2172.64,1
16500.0,304.0,4,435.09999999999997,0
16503.0,30.0,8,2176.46,1
16510.0,303.0,6,1851.8999999999999,0
16511.0,154.0,3,868.76,1
16512.0,395.0,1,-33.9,0
16515.0,245.0,5,1589.17,0
16518.0,340.0,3,457.35,0
16519.0,34.0,3,341.18,1
16520.0,32.0,5,1429.3,1
16521.0,343.0,3,1148.01,0
16523.0,70.0,11,2464.87,1
16525.0,4.0,26,11455.17,1
16526.0,251.0,1,426.85,0
16527.0,32.0,1,1044.38,1
16530.0,101.0,1,48.349999999999994,1
16531.0,1.0,5,1018.99,1
16532.0,246.0,2,2007.84,0
16534.0,162.0,1,635.9,1
16537.0,131.0,1,23.35,1
16539.0,127.0,7,2343.2,1
16541.0,609.0,2,419.78,0
16542.0,276.0,1,137.7,0
16543.0,221.0,2,277.80999999999995,0
16544.0,127.0,6,110.3,1
16546.0,30.0,6,3933.29,1
16547.0,36.0,1,111.71,1
16549.0,3.0,27,9005.0,1
16550.0,183.0,22,6903.07,1
16551.0,2.0,4,1315.0,1
16552.0,334.0,1,95.29,0
16553.0,2.0,23,10891.3,1
16554.0,8.0,11,1765.62,1
16556.0,133.0,17,4296.44,1
16558.0,32.0,24,5461.92,1
16559.0,154.0,1,185.20000000000002,1
16560.0,154.0,7,2194.2200000000003,1
16563.0,93.0,6,3334.82,1
16565.0,65.0,4,526.75,1
16568.0,124.0,2,1020.9000000000001,1
16569.0,41.0,4,1331.03,1
16570.0,8.0,16,3218.87,1
16571.0,34.0,12,2739.83,1
16574.0,2.0,2,850.34,1
16576.0,188.0,5,513.1700000000001,1
16577.0,40.0,1,380.0,1
16579.0,63.0,2,264.45,1
16580.0,395.0,1,-5.0,0
16583.0,254.0,2,297.95,0
16584.0,155.0,4,2177.44,1
16588.0,155.0,4,1361.28,1
16590.0,245.0,3,563.6,0
16592.0,97.0,15,3551.18,1
16593.0,63.0,6,721.21,1
16595.0,8.0,4,1450.02,1
16596.0,122.0,3,329.48,1
16600.0,123.0,10,1280.04,1
16604.0,97.0,3,326.25,1
16606.0,336.0,2,357.66,0
16607.0,2.0,13,2336.5099999999998,1
16608.0,3.0,2,1288.72,1
16611.0,70.0,5,1655.64,1
16612.0,304.0,6,2055.82,0
16614.0,68.0,2,673.6,1
16620.0,223.0,4,1579.97,0
16623.0,276.0,4,873.04,0
16628.0,131.0,2,130.05,1
16631.0,37.0,8,1867.02,1
16632.0,34.0,2,406.4,1
16634.0,302.0,9,1145.2,0
16636.0,190.0,4,3802.04,1
16638.0,94.0,6,749.8100000000001,1
16640.0,154.0,1,179.4,1
16641.0,164.0,1,323.40000000000003,1
16645.0,609.0,1,160.39,0
16648.0,64.0,2,382.14,1
16649.0,158.0,1,306.58000000000004,1
16650.0,4.0,6,1397.69,1
16651.0,310.0,1,136.2,0
16652.0,66.0,13,10658.57,1
16654.0,183.0,5,1110.2,1
16655.0,98.0,8,2718.75,1
16656.0,97.0,23,7739.4800000000005,1
16658.0,183.0,9,573.48,1
16660.0,156.0,3,611.9000000000001,1
16661.0,68.0,5,842.1800000000001,1
16662.0,62.0,1,163.8,1
16663.0,426.0,1,165.0,0
16668.0,219.0,7,555.7,0
16670.0,8.0,16,3764.2000000000003,1
16676.0,303.0,2,769.78,0
16677.0,30.0,3,849.77,1
16679.0,62.0,3,663.31,1
16681.0,131.0,1,151.5,1
16684.0,36.0,34,75610.17,3
16686.0,3.0,9,2008.09,1
16690.0,31.0,2,127.45,1
16693.0,35.0,3,717.45,1
16699.0,609.0,8,964.9,0
16700.0,38.0,15,4044.06,1
16701.0,1.0,16,4464.32,1
16702.0,280.0,5,1100.8799999999999,0
16703.0,487.0,1,-15.0,0
16704.0,224.0,2,695.66,0
16705.0,8.0,32,28707.011,3
16707.0,97.0,4,551.11,1
16709.0,285.0,9,6057.59,0
16710.0,132.0,14,3853.3,1
16711.0,668.0,5,1100.45,0
16712.0,276.0,2,621.5600000000001,0
16713.0,3.0,22,7540.31,1
16714.0,163.0,3,343.18,1
16717.0,122.0,12,3031.6,1
16718.0,38.0,5,3023.78,1
16719.0,70.0,10,2054.63,1
16722.0,122.0,12,4256.62,1
16723.0,609.0,2,712.48,0
16725.0,275.0,9,1095.64,0
16727.0,1.0,3,1164.6,1
16731.0,343.0,1,174.05,0
16732.0,11.0,8,3363.04,1
16735.0,31.0,15,3362.8,1
16736.0,251.0,8,2904.51,0
16737.0,37.0,1,417.59999999999997,1
16740.0,92.0,1,236.81,1
16742.0,38.0,13,2387.71,1
16743.0,94.0,7,2015.17,1
16746.0,101.0,27,11337.54,1
16748.0,101.0,10,2116.39,1
16752.0,303.0,1,207.5,0
16754.0,8.0,35,54558.18,3
16755.0,285.0,5,1397.4,0
16756.0,100.0,8,1048.02,1
16760.0,216.0,1,228.0,0
16763.0,699.0,1,352.85,0
16767.0,187.0,5,2391.2,1
16768.0,71.0,9,1189.03,1
16770.0,303.0,6,1155.13,0
16771.0,125.0,5,1720.79,1
16772.0,2.0,5,2785.6,1
16773.0,548.0,2,249.65,0
